,avg,base,close,quot,tick_date,tick_time,timestamp,trend_coef,trend_intercept,volume
2018-02-03 21:15:42,9158.75303014533,btc,9194.9,usd,2018-02-03,2018-02-03 21:15:42,1517681742.0,0.008227266987937682,-12477193.022735102,54069.44252298
2018-02-03 22:19:12,9390.008106824846,btc,9388.0,usd,2018-02-03,2018-02-03 22:19:12,1517685552.0,0.009126898926504904,-13842517.64920365,52848.68607547001
2018-02-03 23:01:42,9305.89677419356,btc,9307.0,usd,2018-02-03,2018-02-03 23:01:42,1517688102.0,0.00968529937773969,-14689973.834478486,52684.73586743
2018-02-04 05:06:42,8976.52651007324,btc,8992.3,usd,2018-02-04,2018-02-04 05:06:42,1517710002.0,0.010383693591535946,-15750003.30471853,51187.19360017
2018-02-04 07:07:52,9201.56774193549,btc,9219.7,usd,2018-02-04,2018-02-04 07:07:52,1517717272.0,0.007943662162462974,-12046856.13184441,46140.15188537
2018-02-04 07:36:42,9078.003802855977,btc,9088.3,usd,2018-02-04,2018-02-04 07:36:42,1517719002.0,0.007076597847193873,-10730930.441182306,45253.37817275
2018-02-04 09:29:12,9312.480375202906,btc,9329.9,usd,2018-02-04,2018-02-04 09:29:12,1517725752.0,0.004088988088233421,-6196677.268229572,45551.28082419001
2018-02-04 10:11:43,9277.91190649791,btc,9300.7,usd,2018-02-04,2018-02-04 10:11:43,1517728303.0,0.0034627118335675564,-5246177.492293629,44075.54564405
2018-02-04 15:42:03,8494.75231678227,btc,8534.7,usd,2018-02-04,2018-02-04 15:42:03,1517748123.0,-0.0045723830203538195,6948670.664513076,49277.29977846
2018-02-04 19:33:53,8307.760517097411,btc,8374.1,usd,2018-02-04,2018-02-04 19:33:53,1517762033.0,-0.008364259685717714,12703638.520466125,48804.7187169
2018-02-04 20:42:23,8455.452647731128,btc,8496.1,usd,2018-02-04,2018-02-04 20:42:23,1517766143.0,-0.009382310427570052,14248752.396565665,50355.09952748
2018-02-04 23:45:04,7895.165751636766,btc,7959.6,usd,2018-02-04,2018-02-04 23:45:04,1517777104.0,-0.011876785336734624,18034676.748773266,66445.07748359999
2018-02-05 02:01:34,8333.461004028224,btc,8340.0,usd,2018-02-05,2018-02-05 02:01:34,1517785294.0,-0.01369696245783807,20797236.943340156,73228.89279658001
2018-02-05 02:33:14,8283.970967741925,btc,8325.2,usd,2018-02-05,2018-02-05 02:33:14,1517787194.0,-0.01384111058041136,21016026.402558394,73811.95965197
2018-02-05 03:07:44,8220.515234040971,btc,8242.2,usd,2018-02-05,2018-02-05 03:07:44,1517789264.0,-0.013959362235301066,21195511.418396894,74259.29129428
2018-02-05 03:35:14,8280.802411472103,btc,8294.9,usd,2018-02-05,2018-02-05 03:35:14,1517790914.0,-0.013948935656879463,21179692.212463457,74667.20372461001
2018-02-05 04:43:14,8003.8464030500045,btc,8000.0,usd,2018-02-05,2018-02-05 04:43:14,1517794994.0,-0.01435864547893126,21801544.230396885,78558.50365476
2018-02-05 06:45:14,8180.311611799199,btc,8201.7,usd,2018-02-05,2018-02-05 06:45:14,1517802314.0,-0.01526638039826843,23179287.856217157,81608.58536745001
2018-02-05 09:08:45,8231.046774193554,btc,8246.8,usd,2018-02-05,2018-02-05 09:08:45,1517810925.0,-0.013415618650937329,20370298.71628864,82104.77630453001
2018-02-05 09:44:45,8246.758593881621,btc,8269.2,usd,2018-02-05,2018-02-05 09:44:45,1517813085.0,-0.012359154289958702,18766831.77872796,82058.30041524001
2018-02-05 12:08:35,7807.916727912261,btc,7814.34969308,usd,2018-02-05,2018-02-05 12:08:35,1517821715.0,-0.009977075150528578,15151350.954474766,90497.41622351998
2018-02-05 15:05:45,7568.857630504687,btc,7593.1,usd,2018-02-05,2018-02-05 15:05:45,1517832345.0,-0.00939912685950668,14274125.234972145,94786.41398261
2018-02-05 16:27:55,7662.539845646942,btc,7650.0,usd,2018-02-05,2018-02-05 16:27:55,1517837275.0,-0.009975515915904062,15148956.90393662,92888.00578013
2018-02-05 18:33:56,7285.459461785653,btc,7300.9,usd,2018-02-05,2018-02-05 18:33:56,1517844836.0,-0.010195950311039401,15483500.906362109,102109.44784557998
2018-02-05 19:05:36,7407.288921973231,btc,7420.0,usd,2018-02-05,2018-02-05 19:05:36,1517846736.0,-0.010607786474975964,16108583.52015447,104443.43625314998
2018-02-05 23:07:46,6696.456866785976,btc,6747.9,usd,2018-02-05,2018-02-05 23:07:46,1517861266.0,-0.01457700421210348,22133080.409047965,121041.43076536
2018-02-06 00:40:47,7276.783290418394,btc,7212.5,usd,2018-02-06,2018-02-06 00:40:47,1517866847.0,-0.016545507472760953,25120943.042531494,124080.31359274
2018-02-06 00:50:16,7202.994704687587,btc,7230.0,usd,2018-02-06,2018-02-06 00:50:16,1517867416.0,-0.016552071572095924,25130908.773522895,124293.65363392
2018-02-06 02:37:46,6814.936788498556,btc,6833.9,usd,2018-02-06,2018-02-06 02:37:46,1517873866.0,-0.017102879080757638,25966959.07630231,129235.63195975
2018-02-06 03:38:57,6972.480184366457,btc,7017.0,usd,2018-02-06,2018-02-06 03:38:57,1517877537.0,-0.01722390892335968,26150668.946463786,133813.08116906998
2018-02-06 08:17:37,6094.350000000005,btc,6100.0,usd,2018-02-06,2018-02-06 08:17:37,1517894257.0,-0.02197244000290817,33358200.537295222,156074.16774005006
2018-02-06 09:57:49,6172.52882345259,btc,6168.7,usd,2018-02-06,2018-02-06 09:57:49,1517900269.0,-0.02135212341349668,32416645.77563098,169956.09469344994
2018-02-06 11:07:09,6045.982258064525,btc,6063.1,usd,2018-02-06,2018-02-06 11:07:09,1517904429.0,-0.02151194767721604,32659236.25700911,177024.82037337
2018-02-06 12:27:09,6469.8737428121085,btc,6427.7,usd,2018-02-06,2018-02-06 12:27:09,1517909229.0,-0.021289647717734485,32321824.8782256,181246.51783306003
2018-02-06 12:57:19,6835.835265386783,btc,6750.0,usd,2018-02-06,2018-02-06 12:57:19,1517911039.0,-0.02030131769450627,30821681.592588183,187168.67264823004
2018-02-06 13:10:39,6683.707102221298,btc,6756.3,usd,2018-02-06,2018-02-06 13:10:39,1517911839.0,-0.01979698625408237,30056178.280976705,189086.44460073
2018-02-06 14:34:08,6313.5951612903345,btc,6305.1,usd,2018-02-06,2018-02-06 14:34:08,1517916848.0,-0.01777465177110036,26986557.30501713,193695.43961799
2018-02-06 17:42:40,6954.867738425817,btc,7039.3,usd,2018-02-06,2018-02-06 17:42:40,1517928160.0,-0.010961494584450487,16645054.001660408,206203.77581336003
2018-02-06 18:10:30,7120.285483870978,btc,7077.5,usd,2018-02-06,2018-02-06 18:10:30,1517929830.0,-0.009728633344762781,14773721.425794676,206403.98318972
2018-02-06 18:59:50,7188.322947249529,btc,7252.9,usd,2018-02-06,2018-02-06 18:59:50,1517932790.0,-0.007185940799938038,10914219.205987096,208136.07011941003
2018-02-06 20:53:50,6832.194977587915,btc,6839.2,usd,2018-02-06,2018-02-06 20:53:50,1517939630.0,-0.0020918483652835355,3181941.9133133753,213313.58503074
2018-02-07 00:07:10,7529.86612903227,btc,7585.0,usd,2018-02-07,2018-02-07 00:07:10,1517951230.0,0.005949498247982141,-9024022.73160849,197166.77072416004
2018-02-07 01:54:30,7522.849828786783,btc,7556.2,usd,2018-02-07,2018-02-07 01:54:30,1517957670.0,0.01255320803062271,-19047895.488758083,196296.09961669
2018-02-07 03:45:41,7478.424011407427,btc,7514.7,usd,2018-02-07,2018-02-07 03:45:41,1517964341.0,0.017551606986437217,-26635099.15719872,192291.17721756003
2018-02-07 05:01:00,7587.575264869205,btc,7589.3,usd,2018-02-07,2018-02-07 05:01:00,1517968860.0,0.02008513886550631,-30480851.21588695,187386.49875179
2018-02-07 07:22:00,7205.680185762108,btc,7219.2,usd,2018-02-07,2018-02-07 07:22:00,1517977320.0,0.019468724706443924,-29545244.377508435,180047.88787271
2018-02-07 08:20:30,7437.3565782343585,btc,7462.0,usd,2018-02-07,2018-02-07 08:20:30,1517980830.0,0.018107089907439013,-27478387.291480128,173445.01456748
2018-02-07 08:51:09,7351.95536451243,btc,7384.0,usd,2018-02-07,2018-02-07 08:51:09,1517982669.0,0.017653097504923755,-26789263.77749127,168338.81664024
2018-02-07 09:38:19,7303.392761243554,btc,7298.1,usd,2018-02-07,2018-02-07 09:38:19,1517985499.0,0.016755663175222257,-25427028.77482011,164323.21565418007
2018-02-07 09:55:39,7414.214185455332,btc,7376.0,usd,2018-02-07,2018-02-07 09:55:39,1517986539.0,0.016208457957630772,-24596405.70743475,163038.49448109994
2018-02-07 10:30:39,7380.399536730653,btc,7413.5,usd,2018-02-07,2018-02-07 10:30:39,1517988639.0,0.015179758120556096,-23034900.89768301,160273.63509426
2018-02-07 12:58:49,7879.308885492425,btc,7913.3,usd,2018-02-07,2018-02-07 12:58:49,1517997529.0,0.011996789123544932,-18203290.539058328,147314.70373789998
2018-02-07 14:40:49,8018.436016372103,btc,8030.1,usd,2018-02-07,2018-02-07 14:40:49,1518003649.0,0.011760972777646705,-17845297.840090215,143171.85681301993
2018-02-07 15:16:39,8081.910679236299,btc,8125.0,usd,2018-02-07,2018-02-07 15:16:39,1518005799.0,0.011224797912339839,-17031387.076103058,141583.20847331002
2018-02-07 16:48:59,8340.401595281312,btc,8340.0,usd,2018-02-07,2018-02-07 16:48:59,1518011339.0,0.011247200228246167,-17065355.46596727,138974.08620114
2018-02-07 17:50:49,8132.58518820518,btc,8142.0,usd,2018-02-07,2018-02-07 17:50:49,1518015049.0,0.011895221172904836,-18049022.49692976,132876.99079863998
2018-02-07 18:48:37,8088.806582577603,btc,8116.9,usd,2018-02-07,2018-02-07 18:48:37,1518018517.0,0.01230593187548027,-18672471.158148803,126917.07169982
2018-02-07 19:17:17,8176.502051301148,btc,8138.6,usd,2018-02-07,2018-02-07 19:17:17,1518020237.0,0.01243297200674965,-18865319.12737242,123480.79701404
2018-02-07 19:48:57,7997.306141810343,btc,8004.0,usd,2018-02-07,2018-02-07 19:48:57,1518022137.0,0.012298034996161503,-18660490.217633784,121077.56313658
2018-02-07 23:40:09,8010.818445935673,btc,8039.9,usd,2018-02-07,2018-02-07 23:40:09,1518036009.0,0.010520513645379698,-15962234.779552316,108400.15291056
2018-02-08 03:06:19,7584.979032258091,btc,7626.7,usd,2018-02-08,2018-02-08 03:06:19,1518048379.0,0.009367491088421841,-14212030.00832009,106702.66105809002
2018-02-08 06:26:49,7946.126822980676,btc,7989.9,usd,2018-02-08,2018-02-08 06:26:49,1518060409.0,0.00610733350353816,-9263125.144553626,103760.21357233
2018-02-08 08:06:00,8165.962395367445,btc,8167.3,usd,2018-02-08,2018-02-08 08:06:00,1518066360.0,0.003792738292297205,-5749498.562274398,102233.1292234
2018-02-08 09:46:39,7907.824058961156,btc,7917.6,usd,2018-02-08,2018-02-08 09:46:39,1518072399.0,0.0012820829790678914,-1938227.0454408613,102100.46417823
2018-02-08 12:02:30,8220.411062394542,btc,8235.0,usd,2018-02-08,2018-02-08 12:02:30,1518080550.0,-0.0010202486652166579,1556845.9943644574,99639.66248844
2018-02-08 12:33:50,8180.395161290353,btc,8211.9,usd,2018-02-08,2018-02-08 12:33:50,1518082430.0,-0.001256999247948608,1916254.8338928155,96776.89455898
2018-02-08 14:38:30,8471.336556472925,btc,8477.9,usd,2018-02-08,2018-02-08 14:38:30,1518089910.0,0.00023429627267748155,-347558.21178728784,93179.70636163
2018-02-08 15:29:51,8397.158327458248,btc,8445.0,usd,2018-02-08,2018-02-08 15:29:51,1518092991.0,0.0010189346655623945,-1538666.9620898527,93810.14770052
2018-02-08 16:29:40,8498.85859473115,btc,8519.6,usd,2018-02-08,2018-02-08 16:29:40,1518096580.0,0.002585101868180582,-3916183.7627786607,91115.31613906
2018-02-08 17:42:00,8390.469327010012,btc,8421.6,usd,2018-02-08,2018-02-08 17:42:00,1518100920.0,0.004394703199270671,-6663267.4310623845,88294.76073531999
2018-02-08 18:24:19,8411.240700448569,btc,8427.0,usd,2018-02-08,2018-02-08 18:24:19,1518103459.0,0.005092102554088106,-7721965.902766137,86938.03059325999
2018-02-08 19:36:30,8195.28212436083,btc,8197.0,usd,2018-02-08,2018-02-08 19:36:30,1518107790.0,0.005511292382714093,-8358336.449848571,88580.28237185998
2018-02-08 20:45:40,8190.251028205825,btc,8180.0,usd,2018-02-08,2018-02-08 20:45:40,1518111940.0,0.005531261542831125,-8388665.683101576,85694.07919806003
2018-02-08 21:23:00,8105.100642510666,btc,8143.0,usd,2018-02-08,2018-02-08 21:23:00,1518114180.0,0.005848562173824717,-8870365.663702378,85890.85611696001
2018-02-09 01:35:10,8179.074349590538,btc,8214.2,usd,2018-02-09,2018-02-09 01:35:10,1518129310.0,0.006966914017210131,-10568184.006655024,84950.72853816
2018-02-09 02:28:50,8195.496256245373,btc,8208.2,usd,2018-02-09,2018-02-09 02:28:50,1518132530.0,0.006137349472867761,-9308837.367802985,80693.42421519
2018-02-09 04:17:50,7880.308603707147,btc,7903.1,usd,2018-02-09,2018-02-09 04:17:50,1518139070.0,0.002664052698348684,-4036047.79191946,78370.95434126999
2018-02-09 06:47:10,7992.171126624565,btc,8008.7,usd,2018-02-09,2018-02-09 06:47:10,1518148030.0,-0.0012908330632447479,1967863.1612892922,76500.57273421
2018-02-09 08:25:40,7768.897108210537,btc,7779.0,usd,2018-02-09,2018-02-09 08:25:40,1518153940.0,-0.0032627137286721226,4961391.21331127,77734.94278391998
2018-02-09 11:34:21,7891.531837899082,btc,7889.9,usd,2018-02-09,2018-02-09 11:34:21,1518165261.0,-0.007103355524588042,10791970.28654278,74372.23210304999
2018-02-09 13:40:03,8182.744168916986,btc,8194.9,usd,2018-02-09,2018-02-09 13:40:03,1518172803.0,-0.006766161773533643,10280107.199128563,73189.23225041997
2018-02-09 16:06:31,8221.908125050699,btc,8215.7,usd,2018-02-09,2018-02-09 16:06:31,1518181591.0,-0.004827628251858335,7337165.322988044,68187.52360541
2018-02-09 19:09:21,8339.44975597361,btc,8344.8,usd,2018-02-09,2018-02-09 19:09:21,1518192561.0,-2.0102857037437927e-05,38673.28689484835,67318.26677784999
2018-02-09 21:56:21,8607.876874685742,btc,8597.413323359999,usd,2018-02-09,2018-02-09 21:56:21,1518202581.0,0.0034302053042247283,-5199405.682334579,67037.53359803
2018-02-09 23:06:31,8649.767817172518,btc,8667.3584564,usd,2018-02-09,2018-02-09 23:06:31,1518206791.0,0.005358781593088063,-8127294.556427184,65752.95462205
2018-02-09 23:18:32,8709.872026331866,btc,8667.4,usd,2018-02-09,2018-02-09 23:18:32,1518207512.0,0.0056996983059091795,-8644863.083904747,65648.21016167
2018-02-10 01:31:12,8464.80414065171,btc,8469.1,usd,2018-02-10,2018-02-10 01:31:12,1518215472.0,0.008306878330736697,-12603030.939382166,64807.84677626001
2018-02-10 04:38:42,8881.036624296392,btc,8902.2,usd,2018-02-10,2018-02-10 04:38:42,1518226722.0,0.011086136445050208,-16822474.46204834,62225.66268619
2018-02-10 05:08:41,8788.060651727677,btc,8779.0,usd,2018-02-10,2018-02-10 05:08:41,1518228521.0,0.011330101527720782,-17192859.74497894,62040.48766623
2018-02-10 07:41:02,8788.164038590423,btc,8812.0,usd,2018-02-10,2018-02-10 07:41:02,1518237662.0,0.012511191333571111,-18985996.45184525,62183.21828525001
