,avg,base,close,quot,tick_date,tick_time,timestamp,trend_coef,trend_intercept,volume
2018-01-23 03:22:50,10825.57810367677,btc,10787.0,usd,2018-01-23,2018-01-23 03:22:50,1516666970.0,-0.017922167653807934,27192257.719228514,66512.93625095999
2018-01-23 20:11:51,11330.343621849834,btc,11330.0,usd,2018-01-23,2018-01-23 20:11:51,1516727511.0,-0.0007709380858335888,1179784.86555387,71578.68899074003
2018-01-24 13:16:02,11099.340674318542,btc,11057.0,usd,2018-01-24,2018-01-24 13:16:02,1516788962.0,0.004966922404285757,-7522801.429988946,59624.16911336
2018-01-25 07:02:33,11665.353085487734,btc,11650.0,usd,2018-01-25,2018-01-25 07:02:33,1516852953.0,0.007860998576892259,-11912532.096580084,44041.77352533
2018-01-26 06:03:39,11617.853736726116,btc,11609.0,usd,2018-01-26,2018-01-26 06:03:39,1516935819.0,-0.0030816789465986662,4685865.820429425,32355.89896026
2018-01-26 19:16:40,11167.709677419343,btc,11147.0,usd,2018-01-26,2018-01-26 19:16:40,1516983400.0,-0.0082177062273471,12476817.876615908,57680.22730474
2018-01-27 09:55:11,11404.468969379666,btc,11338.0,usd,2018-01-27,2018-01-27 09:55:11,1517036111.0,0.005747179871803367,-8707527.815356359,58676.83014243
2018-01-27 20:11:21,11534.996531302893,btc,11519.0,usd,2018-01-27,2018-01-27 20:11:21,1517073081.0,0.0033282069860438982,-5037902.204883722,35032.376290600005
2018-01-28 08:32:43,11991.645161290307,btc,11977.0,usd,2018-01-28,2018-01-28 08:32:43,1517117563.0,0.0065075789572340715,-9861120.038364517,37045.01572983
2018-01-31 16:04:27,10376.885906136757,btc,10357.0,usd,2018-01-31,2018-01-31 16:04:27,1517403867.0,-0.004294668496915104,6526771.094383996,73083.26383000996
2018-02-02 17:20:42,8882.576169800652,btc,8785.8,usd,2018-02-02,2018-02-02 17:20:42,1517581242.0,-0.012639745007711044,19190183.98332273,129254.99957481
2018-02-03 12:15:52,9030.254825142918,btc,8999.9,usd,2018-02-03,2018-02-03 12:15:52,1517649352.0,0.0012970297744874025,-1959754.4975118143,102059.28812791
2018-02-03 18:16:22,9453.122580645173,btc,9450.1,usd,2018-02-03,2018-02-03 18:16:22,1517670982.0,0.003203852359836099,-4853475.284178939,60868.95283393001
2018-02-06 00:00:37,7366.468510807265,btc,7310.9,usd,2018-02-06,2018-02-06 00:00:37,1517864437.0,-0.01605048428002074,24369572.66764122,121923.09613018
2018-02-06 12:59:08,6841.450803259039,btc,6795.4292146900025,usd,2018-02-06,2018-02-06 12:59:08,1517911148.0,-0.02022517947979865,30706114.68240441,187586.32945659995
2018-02-06 16:25:29,6940.3194789345225,btc,6929.0,usd,2018-02-06,2018-02-06 16:25:29,1517923529.0,-0.014871912795416038,22580581.70774939,199697.59418649
2018-02-06 18:41:00,7373.003855012268,btc,7363.2,usd,2018-02-06,2018-02-06 18:41:00,1517931660.0,-0.008254159747606203,12535650.03982205,208045.84043789
2018-02-06 23:47:00,7713.942969140171,btc,7721.9,usd,2018-02-06,2018-02-06 23:47:00,1517950020.0,0.0045630407850549256,-6919506.4482168965,197556.28378901
2018-02-07 14:18:19,8203.056062267591,btc,8172.0,usd,2018-02-07,2018-02-07 14:18:19,1518002299.0,0.012096432809776491,-18354523.902991988,143277.18100353
2018-02-08 07:43:39,8212.37979679858,btc,8178.0,usd,2018-02-08,2018-02-08 07:43:39,1518065019.0,0.004124046287344843,-6252437.903854547,103163.74976211
2018-02-08 14:06:09,8568.052987967438,btc,8529.9,usd,2018-02-08,2018-02-08 14:06:09,1518087969.0,-0.0004172492551759839,641509.1155067995,95127.30522499002
2018-02-09 17:56:31,8476.839500027789,btc,8465.1,usd,2018-02-09,2018-02-09 17:56:31,1518188191.0,-0.001864713895224369,2839056.10207162,69824.07137213001
2018-02-10 04:23:22,8927.996103463482,btc,8881.9,usd,2018-02-10,2018-02-10 04:23:22,1518225802.0,0.010933179838712859,-16590258.638963165,62395.14752243
